product_id,run_id_source,normalized_text,product_kind,attr_mnn,attr_rx_otc,mnn_uteka,rx_uteka,mnn_asna,rx_asna,mnn_apteka,rx_apteka,mnn_vidal,rx_vidal,source_canonical_json,component_stats_json,resolved_mnn,resolved_mnn_components,mnn_resolution_status,resolution_reason,resolved_rx_otc,resolved_age_segment,needs_mnn_enrichment,enrichment_called,mnn_enrichment_status,mnn_enriched,rx_otc_enriched,age_enriched,final_candidate_mnn,needs_human_review,evidence_urls,enrichment_retried,enrichment_retry_query
17254,362,"КО-ВАМЛОСЕТ ТАБЛ. П/ПЛЕН/ОБ. 5МГ+160МГ+12,5МГ №90 | КРКА-РУС ООО | КРКА-РУС ООО",drug,,rx,,,Амлодипин* + Валсартан* + Гидрохлоротиазид,rx,,,,rx,"[{""source"": ""asna"", ""raw_mnn"": ""Амлодипин* + Валсартан* + Гидрохлоротиазид"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Амлодипин"", ""Валсартан"", ""Гидрохлоротиазид""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": null, ""field_type"": ""unknown"", ""canonical_components"": [], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,single_source,rx,unknown,True,True,ok,"Амлодипин, Валсартан, Гидрохлоротиазид",rx,взрослые,"Амлодипин, Валсартан, Гидрохлоротиазид",False,https://www.vidal.ru/drugs/co-vamloset | https://megapteka.ru/specials/guide_ko-vamloset-instrukciya-po-5337 | https://aptekamos.ru/tovary/lekarstva/amlodipin-valsartan-gidroxlorotiazid-11443/ko-vamloset-tabletki-5mg-160mg-12-5mg-89954/instrukciya | https://www.neboleem.net/ko-vamloset.php | https://medi.ru/instrukciya/ko-vamloset_14593/ | https://www.rlsnet.ru/drugs/ko-vamloset-79440 | https://www.webapteka.ru/drugbase/name71204.html | https://www.lsgeotar.ru/drugs/co-vamloset-AEqq | https://www.vidal.ru/drugs/co-vamloset | https://medi.ru/instrukciya/ko-vamloset_14593/ | https://allmed.pro/ru/drugs/ko-vamloset | https://www.rlsnet.ru/drugs/ko-vamloset-79440 | https://www.webapteka.ru/drugbase/name71204.html | https://medvisor.ru/medicine/drug/ko-vamloset_34848/ | https://zdesapteka.ru/instructions/ko-vamloset/ | https://www.vidal.ru/drugs/co-vamloset,True,"КО-ВАМЛОСЕТ ТАБЛ. П/ПЛЕН/ОБ. 5МГ+160МГ+12,5МГ №90 | КРКА-РУС ООО | КРКА-РУС ООО"
17447,363,КЛЕНЗИТ-С ГЕЛЬ Д/НАРУЖ. ПРИМ. ТУБА 15Г | ГЛЕНМАРК ФАРМАСЬЮТИКАЛС ЛТД | ГЛЕНМАРК ФАРМАСЬЮТИКАЛС ЛТД,drug,,рецептурный,Адапален + Клиндамицин,otc,Адапален* + Клиндамицин,otc,,,Клиндамицин,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Адапален + Клиндамицин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Адапален"", ""Клиндамицин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Адапален* + Клиндамицин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Адапален"", ""Клиндамицин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Клиндамицин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Клиндамицин""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Клиндамицин"", ""source_count"": 3, ""sources"": [""uteka"", ""asna"", ""vidal""]}, {""component"": ""Адапален"", ""source_count"": 2, ""sources"": [""uteka"", ""asna""]}]","Клиндамицин, Адапален","Клиндамицин, Адапален",resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,"Клиндамицин, Адапален",False,,,
17453,363,КЛЕНБУТЕРОЛ Р-Р Д/ПРИЕМА ВНУТРЬ 1МКГ/МЛ ФЛ. 100МЛ ОЗОН | ОЗОН ООО | ОЗОН ООО,drug,Кленбутерол,rx,Кленбутерол,rx,,,,,,,"[{""source"": ""uteka"", ""raw_mnn"": ""Кленбутерол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Кленбутерол""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,single_source,unknown,unknown,True,True,ok,Кленбутерол,rx,универсальный,Кленбутерол,False,https://pharmproduct.ru/drugs/klenbuterol | https://www.lsgeotar.ru/drugs/clenbuterol-AF5a | https://www.vidal.ru/drugs/clenbuterol__5037 | https://www.lsgeotar.ru/drugs/clenbuterol-AA5o | https://www.rlsnet.ru/drugs/klenbuterol-1652 | https://allmed.pro/ru/drugs/klenbuterol | https://www.vidal.ru/drugs/clenbuterol__5037 | https://www.asna.ru/product/klenbuterol/instruction/ | https://apteka-april.ru/product/4374-klenbuterol_sirop_fl_100ml | https://zdesapteka.ru/instructions/klenbuterol/ | https://www.lsgeotar.ru/drugs/clenbuterol-AF5a | https://www.webapteka.ru/drugbase/name3113.html | https://www.vidal.ru/drugs/clenbuterol__5037 | https://medum.ru/klenbuterol | https://bookmed.narket.ru/substance/klenbuterol-912 | https://www.vidal.ru/drugs/klenbuterol,True,КЛЕНБУТЕРОЛ Р-Р Д/ПРИЕМА ВНУТРЬ 1МКГ/МЛ ФЛ. 100МЛ ОЗОН | ОЗОН ООО | ОЗОН ООО
17599,363,КЕТОТИФЕН СОФАРМА СИРОП 1МГ/5МЛ ФЛ. 100МЛ | СОФАРМА АО | СОФАРМА АО,drug,кетотифен,rx,Кетотифен,rx,,,,,Кетотифен,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Кетотифен"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Кетотифен""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Кетотифен"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Кетотифен""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Кетотифен"", ""source_count"": 2, ""sources"": [""uteka"", ""vidal""]}]",Кетотифен,Кетотифен,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Кетотифен,False,,,
17770,363,КВАМАТЕЛ ТАБЛ. П/ПЛЕН/ОБ. 40МГ №14 | ГЕДЕОН РИХТЕР ОАО/ГЕДЕОН РИХТЕР-РУС АО | ГЕДЕОН РИХТЕР ОАО/ГЕДЕОН РИХТЕР-РУС АО,drug,,rx,Фамотидин,rx,Фамотидин,rx,,,Фамотидин,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Фамотидин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Фамотидин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Фамотидин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Фамотидин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Фамотидин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Фамотидин""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Фамотидин"", ""source_count"": 3, ""sources"": [""uteka"", ""asna"", ""vidal""]}]",Фамотидин,Фамотидин,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Фамотидин,False,,,
17777,363,КАШНОЛ ЭКСПЕКТОРАНТ СИРОП ФЛ. 200МЛ | ЛОК-БЕТА ФАРМАСЬЮТИКАЛС (И) ПВТ.ЛТД | ЛОК-БЕТА ФАРМАСЬЮТИКАЛС (И) ПВТ.ЛТД,drug,,otc,Бромгексин + Гвайфенезин + Сальбутамол,rx,Бромгексин* + Гвайфенезин* + Сальбутамол,rx,,,Бромгексин,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Бромгексин + Гвайфенезин + Сальбутамол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Бромгексин"", ""Гвайфенезин"", ""Сальбутамол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Бромгексин* + Гвайфенезин* + Сальбутамол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Бромгексин"", ""Гвайфенезин"", ""Сальбутамол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Бромгексин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Бромгексин""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Бромгексин"", ""source_count"": 3, ""sources"": [""uteka"", ""asna"", ""vidal""]}, {""component"": ""Гвайфенезин"", ""source_count"": 2, ""sources"": [""uteka"", ""asna""]}, {""component"": ""Сальбутамол"", ""source_count"": 2, ""sources"": [""uteka"", ""asna""]}]","Бромгексин, Гвайфенезин, Сальбутамол","Бромгексин, Гвайфенезин, Сальбутамол",resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,"Бромгексин, Гвайфенезин, Сальбутамол",False,,,
17852,363,КАРИПАЗИМ ЛИОФ. Д/Р-РА Д/НАРУЖ. ПРИМ. 350ПЕ ФЛ. №1 ВИФИТЕХ | ВИФИТЕХ | ВИФИТЕХ,drug,,rx,Папайи млечный сок,rx,Папайи млечный сок,rx,,,Папаин,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Папайи млечный сок"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Папайи млечный сок""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Папайи млечный сок"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Папайи млечный сок""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Папаин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Папаин""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Папайи млечный сок"", ""source_count"": 2, ""sources"": [""uteka"", ""asna""]}]",Папайи млечный сок,Папайи млечный сок,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Папайи млечный сок,False,,,
18152,364,КАМИСТАД ГЕЛЬ Д/МЕСТН. ПРИМ. 20МГ/Г+185МГ/Г ТУБА 10Г | ШТАДА | ШТАДА,drug,,otc,,,,otc,,,Лидокаин,otc,"[{""source"": ""asna"", ""raw_mnn"": null, ""field_type"": ""unknown"", ""canonical_components"": [], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Лидокаин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Лидокаин""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,single_source,otc,unknown,True,True,ok,"Лидокаин, Ромашки аптечной цветков экстракт",otc,универсальный,"Лидокаин, Ромашки аптечной цветков экстракт",False,https://pharmproduct.ru/drugs/kamistad | https://www.vidal.ru/drugs/kamistad__3249 | https://aptekamos.ru/tovary/lekarstva/lidokain-romashki-aptechnoyo-cvetkov-ekstrakt-2205/kamistad-gel-20mg-g-185mg-g-10g-70042/instrukciya | http://drugs.thead.ru/Kamistad | https://www.rlsnet.ru/drugs/kamistad-7369 | https://medvestnik.ru/ls/a0e3f417-072d-4910-8bbf-60df4ba30699.html | https://www.rlsnet.ru/drugs/kamistad-7369 | https://www.vidal.ru/drugs/kamistad__3249 | https://medi.ru/instrukciya/kamistad_4136/ | https://apteka-april.ru/product/26432-kamistad_gel_10g | https://grls.rosminzdrav.ru/ | https://www.neboleem.net/kamistad.php | https://grls.pharm-portal.ru/grls/742a6886-cbcf-4c7f-87a7-49408a71e7ae | https://grls.pharm-portal.ru/grls/4b39c91d-afec-4ea1-b7ab-2ce97cd783a5 | https://grls.pharm-portal.ru/grls/742a6886-cbcf-4c7f-87a7-49408a71e7ae | https://kamistad.ru/,True,КАМИСТАД ГЕЛЬ Д/МЕСТН. ПРИМ. 20МГ/Г+185МГ/Г ТУБА 10Г | ШТАДА | ШТАДА
18278,364,КАЛИЯ ОРОТАТ ТАБЛ. 500МГ №10 АВВА РУС | АВВА РУС | АВВА РУС,drug,Калия оротат,otc,,,,,,,,,[],[],,,unresolved_catalog,empty,unknown,unknown,True,True,ok,Оротовая кислота,rx,универсальный,Оротовая кислота,False,https://aptekamos.ru/tovary/lekarstva/orotovaya-kislota-682/kaliya-orotat-tabletki-500mg-6542/instrukciya | https://aptekamos.ru/tovary/lekarstva/orotovaya-kislota-682/kaliya-orotat-tabletki-500mg-67418/instrukciya | https://pharmproduct.ru/drugs/kaliia-orotat | https://www.rlsnet.ru/drugs/kaliya-orotat-2445 | https://www.vidal.ru/drugs/potassium_orotate__17958 | https://www.vidal.ru/drugs/potassium_orotate__17958 | https://aptekamos.ru/tovary/lekarstva/orotovaya-kislota-682/kaliya-orotat-tabletki-500mg-6542/instrukciya | https://www.rlsnet.ru/drugs/kaliya-orotat-2445 | https://aptekamos.ru/tovary/lekarstva/orotovaya-kislota-682/kaliya-orotat-tabletki-500mg-67418/instrukciya | https://medi.ru/instrukciya/kaliya-orotat_20104/ | https://drugs.medelement.com/drug/%D0%BA%D0%B0%D0%BB%D0%B8%D1%8F-%D0%BE%D1%80%D0%BE%D1%82%D0%B0%D1%82-%D0%B8%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F/400702241477650960?instruction_lang=RU | https://medi.ru/instrukciya/kaliya-orotat_3115/ | https://health.mail.ru/drug/kaliya_orotat/ | https://grls.pharm-portal.ru/grls/14940c4a-1c3b-4890-b37b-9d255b4e42da | https://www.pharmcontrol.ru/registry/drugs/13941/ | https://vaskov.pro/grls/0ae96541-9745-180b-8197-47b6d88a0ad0,True,КАЛИЯ ОРОТАТ ТАБЛ. 500МГ №10 АВВА РУС | АВВА РУС | АВВА РУС
18320,364,КАГОЦЕЛ ТАБЛ. 12МГ №30 | НИАРМЕДИК ПЛЮС ООО/НИАРМЕДИК ФАРМА ООО | НИАРМЕДИК ПЛЮС ООО/НИАРМЕДИК ФАРМА ООО,drug,Кагоцел,без рецепта,Кагоцел,otc,,,,,,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Кагоцел"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Кагоцел""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": null, ""field_type"": ""unknown"", ""canonical_components"": [], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,single_source,otc,unknown,True,True,ok_partial,,otc,универсальный,,True,https://www.rlsnet.ru/drugs/kagocel-18792 | https://pharmproduct.ru/drugs/kagocel | https://medvisor.ru/medicine/drug/kagotsel_34212/ | https://www.rlsnet.ru/drugs/kagocel-18792 | https://www.webapteka.ru/drugbase/name14728.html | https://kagocel.ru/instruction/ | https://medspravochnik.com/drugs/immunomodulyatory/kagotsel/ | https://drugs.medelement.com/drug/%D0%BA%D0%B0%D0%B3%D0%BE%D1%86%D0%B5%D0%BB-%D0%B8%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F/624097151477650936?instruction_lang=RU | https://zdravmedinform.ru/grls/reg-r-n001042-01.html | https://www.pharmcontrol.ru/registry/drugs/138645/ | https://grls.pharm-portal.ru/grls/d3bdb785-25d4-421e-a0c4-24b7d441c4ee | https://medum.ru/kagotsel-mnn | https://grls.pharm-portal.ru/grls | https://www.pharmcontrol.ru/registry/drugs/138645/ | https://zdravmedinform.ru/grls/reg-r-n001042-01.html | https://apteka-april.ru/product/228470-kagocel_tabletki_20,True,КАГОЦЕЛ ТАБЛ. 12МГ №30 | НИАРМЕДИК ПЛЮС ООО/НИАРМЕДИК ФАРМА ООО | НИАРМЕДИК ПЛЮС ООО/НИАРМЕДИК ФАРМА ООО
18327,364,КАВИНТОН КОНЦ. Д/Р-РА Д/ИНФ. 5МГ/МЛ АМП. 5МЛ №10 | ГЕДЕОН РИХТЕР ОАО | ГЕДЕОН РИХТЕР ОАО,drug,,rx,Винпоцетин,rx,Винпоцетин,rx,,,Винпоцетин,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Винпоцетин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Винпоцетин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Винпоцетин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Винпоцетин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Винпоцетин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Винпоцетин""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Винпоцетин"", ""source_count"": 3, ""sources"": [""uteka"", ""asna"", ""vidal""]}]",Винпоцетин,Винпоцетин,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Винпоцетин,False,,,
18349,364,ЙОХИМБИНА ГИДРОХЛОРИД ТАБЛ. 5МГ №50 | ЗДОРОВЬЕ ФАРМАЦЕВИЧЕСКАЯ КОМПАНИЯ ООО | ЗДОРОВЬЕ ФАРМАЦЕВИЧЕСКАЯ КОМПАНИЯ ООО,drug,Йохимбин,rx,Йохимбина гидрохлорид,rx,,,,,,,"[{""source"": ""uteka"", ""raw_mnn"": ""Йохимбина гидрохлорид"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Йохимбина гидрохлорид""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,single_source,unknown,unknown,True,True,ok,Йохимбина гидрохлорид,rx,взрослые,Йохимбина гидрохлорид,False,https://aptekamos.ru/tovary/lekarstva/yooximbina-gidroxlorid-2156/yooximbina-gidroxlorid-tabletki-5mg-30569/instrukciya | https://www.vidal.ru/drugs/yohimbin_hydrochloride__4898 | https://www.rlsnet.ru/drugs/ioximbina-gidroxlorid-5469 | https://aptekamos.ru/tovary/lekarstva/yooximbina-gidroxlorid-2156/yooximbin-tabletki-5mg-108258/instrukciya | https://drugs.medelement.com/drug/%D0%B9%D0%BE%D1%85%D0%B8%D0%BC%D0%B1%D0%B8%D0%BD%D0%B0-%D0%B3%D0%B8%D0%B4%D1%80%D0%BE%D1%85%D0%BB%D0%BE%D1%80%D0%B8%D0%B4-%D0%B8%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F/833776981477650964?instruction_lang=RU | https://aptekamos.ru/tovary/lekarstva/yooximbina-gidroxlorid-2156/yooximbina-gidroxlorid-tabletki-5mg-30569/instrukciya | https://www.rlsnet.ru/drugs/ioximbina-gidroxlorid-5469 | https://www.vidal.ru/drugs/yohimbin_hydrochloride__4898 | https://health.mail.ru/drug/yohimbina-gidrohlorid/ | https://medum.ru/jokhimbina-gidrokhlorid | https://adventus.info/doc/x0590.php | https://medum.ru/yohimbina-gidrohlorid | http://drugs.thead.ru/Yohimbina_gidrohlorid | https://www.rlsnet.ru/drugs/ioximbina-gidroxlorid-5469 | https://health.mail.ru/drug/yohimbina-gidrohlorid/ | https://aptekamos.ru/tovary/lekarstva/yooximbina-gidroxlorid-2156/yooximbina-gidroxlorid-tabletki-5mg-30569/instrukciya,True,ЙОХИМБИНА ГИДРОХЛОРИД ТАБЛ. 5МГ №50 | ЗДОРОВЬЕ ФАРМАЦЕВИЧЕСКАЯ КОМПАНИЯ ООО | ЗДОРОВЬЕ ФАРМАЦЕВИЧЕСКАЯ КОМПАНИЯ ООО
